datetime,Ta,RH,WS,P,Kd,Ld
28/02/2011 6:00,18.5,81,0.555555556,1008.5,3.45,341.41
28/02/2011 6:30,18.7,80,0,1008.9,25.66,377.77
28/02/2011 7:00,19.2,77,1.388888889,1009.2,71.09,376.36
28/02/2011 7:30,20,74,2.222222222,1009.3,167.1,345.52
28/02/2011 8:00,21.1,69,1.111111111,1009.4,207.08,365.66
28/02/2011 8:30,21.6,67,2.222222222,1009.4,523.37,380.21
28/02/2011 9:00,22.1,66,1.388888889,1009.5,395.49,386.42
28/02/2011 9:30,23,62,2.5,1009.5,832.62,389.15
28/02/2011 10:00,23.8,60,3.055555556,1009.5,712,381.77
28/02/2011 10:30,24.6,58,3.055555556,1009.2,742.2,381.72
28/02/2011 11:00,25.9,52,3.055555556,1009,902.22,361.43
28/02/2011 11:30,25,53,3.055555556,1008.8,790.63,392.76
28/02/2011 12:00,25.9,52,2.5,1008.4,1082.96,367.5
28/02/2011 12:30,26.4,51,4.722222222,1008.1,990.52,359.28
28/02/2011 13:00,26.6,50,5.833333333,1008.1,953.89,355.36
28/02/2011 13:30,25.2,53,5.833333333,1008.1,922.99,355.53
28/02/2011 14:00,25.4,54,5.833333333,1007.8,889.56,353.56
28/02/2011 14:30,25.7,51,4.722222222,1007.4,832.92,354.58
28/02/2011 15:00,26.4,50,5,1007,754.04,353.05
28/02/2011 15:30,25.8,51,5.833333333,1007.1,647.02,353.03
28/02/2011 16:00,25.3,52,5.833333333,1007.1,552.27,351.8
28/02/2011 16:30,23.7,56,3.611111111,1007.4,480.65,350.9
28/02/2011 17:00,23,57,4.166666667,1007.9,368.56,345.28
28/02/2011 17:30,22,59,4.166666667,1008.4,118.51,377.61
28/02/2011 18:00,19.9,66,4.722222222,1008.9,48.49,394.65
28/02/2011 18:30,18.9,69,4.722222222,1009.1,18.48,338.36
28/02/2011 19:00,18,71,4.166666667,1009.7,1.6,373.47
28/02/2011 19:30,17.7,71,3.055555556,1010.4,0,380.14
28/02/2011 20:00,17.7,67,3.611111111,1010.8,0,358.23
28/02/2011 20:30,17.4,64,4.166666667,1011.6,0,355.48
28/02/2011 21:00,16.9,64,3.611111111,1011.7,0,334.02
28/02/2011 21:30,16.8,66,2.5,1012.1,0,334.58
28/02/2011 22:00,16.8,63,3.055555556,1012.1,0,340.43
28/02/2011 22:30,16.5,64,3.055555556,1012.1,0,342.96
28/02/2011 23:00,16.4,64,2.5,1011.9,0,353.01
