FID,roof,road,watr,conc,Veg,dry,irr,H,W
968,0.094986143,0.087364575,0.002519526,0,0.276643991,0.538485765,0,4,27.15041572
969,0.011148904,0.12005543,0.002330562,0,0.276518015,0.58994709,0,4,29.66553288
970,0.002749656,0.24528184,0.009561305,0,0.311086114,0.431321085,0,4,29.91751031
971,6.30E-05,0.201184177,0.01095994,0,0.372637944,0.415154951,0,4,29.99811036
972,0.030621172,0.300649919,0.012810899,0,0.303399575,0.352518435,0,4,29.08136483
973,0.073633157,0.247921391,0.023557571,0,0.310720585,0.344167297,0,4,27.79100529
974,0.149344923,0.155517763,0.023557571,0,0.250818846,0.420760897,0,4,25.51965231
975,0.231721035,0.06767904,0.019435071,0,0.151481065,0.52968379,0,4,23.04836895
976,0.198727639,0.436444948,0.008188461,0,0.104371378,0.252267574,0,4,24.03817082
977,0.458301839,0.249244142,0.000188964,0,0.070609725,0.221655329,0,4.583018393,16.25094482
978,0.441569804,0.343894513,0,0,0.070991126,0.143419573,0.000124984,4.415698038,16.75290589
979,0.130385488,0.611866969,0,0,0.083081381,0.163454271,0.011211892,4,26.08843537
980,0.372265967,0.417697788,0,0,0.065304337,0.125796775,0.018935133,4,18.832021
981,0.079113127,0.13951877,0.002771479,0,0.529604434,0.110922147,0.138070043,4,27.6266062
982,0.218002016,0.190287226,0.001763668,0,0.37175611,0.103552532,0.114638448,4,23.45993953
983,0.428696413,0.136295463,0,0,0.203412073,0.150668666,0.080927384,4.286964129,17.13910761
984,0.376291257,0.201310154,0,0,0.164588057,0.178067523,0.079743008,4,18.71126228
985,0.392227261,0.122260015,0,0,0.216931217,0.196397077,0.072184429,4,18.23318216
986,0.351643545,0.157480315,0,0,0.239345082,0.178165229,0.073365829,4,19.45069366
987,0.216427312,0.164651046,0.002267574,0,0.295981356,0.224804737,0.095867977,4,23.50718065
988,0.332833396,0.162542182,0.000999875,0,0.238907637,0.170916135,0.093800775,4,20.01499813
989,0.346875787,0.230410683,0,0,0.153124213,0.226694381,0.042894936,4,19.59372638
990,0.212081129,0.182035777,0,0,0.117094986,0.446900983,0.041887125,4,23.63756614
991,0.352143482,0.214348206,0,0,0.192538433,0.184789401,0.056180477,4,19.43569554
992,0.316370993,0.26206038,0,0,0.20043573,0.161220044,0.059912854,4,20.50887021
