FID,roof,road,watr,conc,Veg,dry,irr,H,W
6743,0.588806941,0,0.0096,0.131193059,0.0352,0.2352,0,6.032,11.904
6744,0.009311741,0,0.6,0.006072874,0.203076924,0.158461538,0.023076923,0.707692308,27.87692308
6745,0,0,0.1056,0,0.8048,0.016,0.0736,0,30
6746,0,0,0.0992,0,0.4384,0.4352,0.0272,0.016,29.952
6747,0,0,0,0,0.0816,0.9152,0.0032,0,30
6748,0,0,0.0512,0,0.2416,0.6608,0.0464,0.272,29.184
6749,0,0,0.076923077,0,0.129230769,0.496923077,0.296923077,0,30
6750,0,0,0.1136,0,0.5744,0.2928,0.0192,0.224,29.328
6751,0,0,0.112,0,0.4704,0.4176,0,0.016,29.952
6752,0,0,0.0048,0,0.184,0.8112,0,0,30
6753,0,0,0,0,0,1,0,0,30
6754,0,0,0,0,0,1,0,0,30
6755,0,0,0,0,0,1,0,0,30
6756,0,0,0,0,0,1,0,0,30
6757,0,0,0,0,0,1,0,0,30
6758,0,0,0,0,0,1,0,0,30
6759,0,0,0,0,0,1,0,0,30
6760,0,0,0,0,0,1,0,0,30
6761,0,0,0,0,0,1,0,0,30
6762,0,0,0,0,0,1,0,0,30
6763,0,0,0,0,0,1,0,0,30
6764,0,0,0,0,0,1,0,0,30
6765,0,0,0,0,0,1,0,0,30
6766,0,0,0,0,0,1,0,0,30
6767,0,0,0,0.4032,0.3104,0.272,0.0144,0,30
6768,0,0,0.0112,0.1056,0.672,0.2096,0.0016,0,30
6769,0,0,0.596923077,0,0.286153846,0.116923077,0,0,30
6770,0,0,0.1456,0,0.6752,0.1792,0,0,30
6771,0,0,0.2432,0,0.4592,0.2976,0,0,30
6772,0,0,0.1328,0,0.2608,0.6064,0,0,30
6773,0,0,0.0656,0,0.1232,0.8112,0,0,30
6774,0,0,0.452307692,0,0.28,0.267692308,0,0,30
6775,0,0,0.5312,0,0.2352,0.2336,0,0,30
6776,0,0,0.0816,0,0.176,0.7424,0,0,30
6777,0,0,0.128,0,0.2608,0.6112,0,0,30
6778,0,0,0.032307692,0.021538461,0.64923077,0.296923077,0,0,30
6779,0,0,0,0.872,0.016,0.112,0,0,30
6780,0,0,0.416,0,0.4368,0.1472,0,0,30
6781,0,0,0.3344,0,0.352,0.3136,0,0,30
6782,0,0,0.2528,0.24,0.2336,0.2736,0,0,30
6783,0.003093737,0,0.136923077,0.138444724,0.28,0.441538462,0,0.028307692,29.81538462
6784,0.377980048,0,0,0.159619952,0.272,0.1904,0,2.17856,15.792
6785,0.62155102,0,0,0.05524898,0.2144,0.1088,0,3.312,8.4
6786,0.107916318,0,0,0.536883682,0.24,0.1152,0,0.5888,26.16
6787,0.320102894,0,0,0.006297106,0.3424,0.3056,0.0256,2.2448,15.36
6788,0.352510885,0,0,0.284412192,0.193846154,0.166153846,0.003076923,1.868307692,17.81538462
6789,0.375083112,0,0,0.388116888,0.16,0.0768,0,1.90624,17.568
6790,0.445286344,0,0,0.114713656,0.3328,0.0992,0.008,2.65696,12.672
6791,0.273096593,0,0,0.411703407,0.2272,0.088,0,1.46464,20.448
6792,0.51643964,0,0,0.02436036,0.3392,0.0976,0.0224,3.12064,9.648
6793,0.300974801,0,0,0.266717506,0.292307692,0.086153846,0.053846154,1.740923077,18.64615385
6794,0.655894369,0,0,0.044905631,0.2464,0.0528,0,3.54752,6.864
6795,0.419043478,0,0,0.212956522,0.208,0.16,0,2.27936,15.36
6796,0,0,0.0112,0,0.2464,0.7408,0.0016,0.128,29.616
6797,0.001370833,0,0,0.564783014,0.138461538,0.293846154,0.001538462,0.015384615,29.95384615
6798,0,0,0,1,0,0,0,0,30
6799,0,0,0,1,0,0,0,0,30
6800,0,0,0,0.9472,0.0416,0.0112,0,0,30
6801,0,0,0,0.7344,0.2144,0.0512,0,0,30
6802,0,0,0,0.615384615,0.36923077,0.015384615,0,0,30
6803,0,0,0.1472,0.4912,0.016,0.3456,0,0,30
6804,0,0,0.2576,0,0.0784,0.6576,0.0064,0,30
6805,0,0,0.6192,0,0.0784,0.2928,0.0096,0,30
6806,0,0,0.2992,0,0.0272,0.6208,0.0528,0,30
6807,0.342730489,0,0,0.208038741,0.16923077,0.258461538,0.021538462,1.818769231,18.13846154
6808,0.5587968,0,0,0.1260032,0.2304,0.0832,0.0016,3.00288,10.416
6809,0.269806085,0,0,0.405393915,0.2272,0.096,0.0016,1.44992,20.544
6810,0.297823464,0,0,0.074976536,0.4,0.224,0.0032,2.10496,16.272
6811,0.343456311,0,0,0.085343689,0.4608,0.1072,0.0032,2.4288,14.16
6812,0.338168317,0,0,0.11875476,0.32923077,0.212307692,0.001538462,2.116,16.2
6813,0,0,0.0032,0.1088,0.3264,0.5408,0.0208,0,30
6814,0.38135279,0,0,0.20904721,0.3104,0.0992,0,2.21536,15.552
6815,0.266308267,0,0,0.264891733,0.1376,0.328,0.0032,1.38368,20.976
6816,0,0,0,0.478461539,0.036923076,0.484615385,0,0,30
6817,0,0,0,0,0.6192,0.3808,0,0,30
6818,0,0,0,0,0.9152,0.0848,0,0,30
6819,0,0,0.0016,0.1952,0.4064,0.3968,0,0,30
6820,0,0,0,0.4304,0.0256,0.544,0,0,30
6821,0,0,0,0.472307693,0.018461538,0.509230769,0,0,30
6822,0.001448609,0,0,0.779351391,0.1632,0.056,0,0.016,29.952
6823,0.043227017,0,0,0.676772983,0.2656,0.0144,0,0.512,28.464
6824,0.205694825,0,0,0.720705175,0.064,0.0096,0,2.128,23.616
6825,0.24804,0,0,0.68796,0.048,0.016,0,2.49216,22.368
6826,0.250548735,0,0,0.638682034,0.11076923,0,0,2.603384615,22.01538462
6827,0.243375,0,0,0.606225,0.144,0.0064,0,2.64,22.08
6828,0.090922156,0,0,0.533077844,0.3552,0.0208,0,1.168,26.496
6829,0.356064455,0,0,0.226335545,0.1856,0.232,0,3.77376,17.616
6830,0.103270103,0,0.0048,0.403929897,0.2272,0.2592,0.0016,1.25536,26.208
6831,0.012545394,0,0.001538462,0.572069991,0.264615384,0.149230769,0,0.153846154,29.53846154
6832,0.045127273,0,0.0112,0.172472727,0.6912,0.08,0,1.168,26.496
6833,0,0,0.0208,0,0.7728,0.1776,0.0288,1.232,26.304
6834,0,0,0.0624,0,0.6176,0.2288,0.0912,0.576,28.272
6835,0,0,0.0192,0,0.6608,0.2704,0.0496,0.8,27.6
6836,0,0,0.030769231,0,0.856923078,0.103076923,0.009230769,1.015384615,26.95384615
6837,0.04942268,0,0.0144,0.35857732,0.4256,0.152,0,0.752,27.744
6838,0.530852174,0,0.0016,0.408347826,0.0352,0.024,0,5.408,13.776
6839,0.181034043,0,0,0.236565957,0.368,0.1904,0.024,2.608,22.176
6840,0.981538462,0,0,0,0.018461538,0,0,9.907692308,0.276923077
6841,0.937642454,0,0,0.001557546,0.0512,0.0096,0,9.632,1.104
6842,0.259412186,0,0.0096,0.612587814,0.0416,0.0768,0,2.656,22.032
6843,0.280094915,0,0.0064,0.156705085,0.2592,0.2976,0,3.632,19.104
6844,0.194483755,0,0.0032,0.101516245,0.2944,0.4064,0,2.912,21.264
6845,0,0,0.350769231,0,0.389230769,0.238461538,0.021538462,0,30
6846,0,0,0.352,0,0.6352,0.0016,0.0112,0,30
6847,0,0,0.5408,0,0.3024,0.152,0.0048,0.032,29.904
6848,0,0,0.0112,0,0.088,0.9008,0,0,30
6849,0,0,0.0976,0,0.296,0.6064,0,0.112,29.664
6850,0,0,0.186153846,0,0.532307693,0.28,0.001538462,0.046153846,29.86153846
6851,0,0,0.1024,0,0.3792,0.5184,0,0,30
6852,0,0,0,0,0.032,0.968,0,0,30
6853,0,0,0,0,0,1,0,0,30
6854,0,0,0,0,0,1,0,0,30
6855,0,0,0,0,0,1,0,0,30
6856,0,0,0,0,0,1,0,0,30
6857,0,0,0,0,0,1,0,0,30
6858,0,0,0,0,0,1,0,0,30
6859,0,0,0,0,0,1,0,0,30
6860,0,0,0,0,0,1,0,0,30
6861,0,0,0,0,0,1,0,0,30
6862,0,0,0,0,0,1,0,0,30
6863,0,0,0,0,0,1,0,0,30
6864,0,0,0,0,0,1,0,0,30
6865,0,0,0,0,0,1,0,0,30
6866,0,0,0,0,0,1,0,0,30
6867,0,0,0,0,0,1,0,0,30
6868,0,0,0,0.3952,0.4064,0.184,0.0144,0,30
6869,0,0,0.0176,0.0992,0.6432,0.232,0.008,0,30
6870,0,0,0.456923077,0,0.421538462,0.121538462,0,0,30
6871,0,0,0.648,0,0.288,0.064,0,0,30
6872,0,0,0.3456,0,0.504,0.1504,0,0,30
6873,0,0,0.3232,0,0.5584,0.1184,0,0,30
6874,0,0,0.1392,0,0.2784,0.5824,0,0,30
6875,0,0,0.350769231,0,0.241538462,0.407692308,0,0,30
6876,0,0,0.8048,0,0.1168,0.0784,0,0,30
6877,0,0,0.0432,0,0.2128,0.744,0,0,30
6878,0,0,0.1024,0,0.184,0.7136,0,0,30
6879,0,0,0.158461538,0,0.467692307,0.373846154,0,0,30
6880,0,0,0.0816,0.4688,0.1376,0.312,0,0,30
6881,0,0,0.056,0.6784,0.1696,0.096,0,0,30
6882,0,0,0.1712,0.3552,0.2976,0.176,0,0,30
6883,0,0,0.6272,0,0.28,0.0928,0,0,30
6884,0,0,0.563076923,0,0.293846154,0.143076923,0,0,30
6885,0.0312,0,0.0112,0.1768,0.544,0.2352,0.0016,0.3312,27.84
6886,0.270493506,0,0,0.339106494,0.2592,0.1312,0,1.5088,20.16
6887,0.384466515,0,0,0.170733485,0.2944,0.1504,0,2.23744,15.408
6888,0.185866119,0,0,0.465333881,0.256,0.0928,0,1.02304,23.328
6889,0.39760181,0,0,0.271628959,0.23076923,0.093846154,0.006153846,2.144307692,16.01538462
6890,0.477866667,0,0,0.008533333,0.304,0.2048,0.0048,2.88512,11.184
6891,0.516561845,0,0,0.123438155,0.2464,0.1136,0,2.8336,11.52
6892,0.076340594,0,0.04,0.429259406,0.2816,0.1728,0,0.44896,27.072
6893,0.016211454,0,0.0832,0.167788546,0.3584,0.3232,0.0512,0.1472,29.04
6894,0.020148884,0,0.055384615,0.292158809,0.233846154,0.372307692,0.026153846,0.127384615,29.16923077
6895,0.283102262,0,0.0464,0.345697738,0.1568,0.1648,0.0032,1.46464,20.448
6896,0.278343418,0,0,0.475256582,0.1216,0.1248,0,1.38368,20.976
6897,0.042857143,0,0,0.357142857,0.096,0.504,0,0.2208,28.56
6898,0,0,0.001538462,0,0.293846155,0.7,0.004615385,0.015384615,29.95384615
6899,0,0,0.0032,0.8848,0.0032,0.1056,0.0032,0,30
6900,0,0,0,0.9136,0.0224,0.064,0,0,30
6901,0,0,0,0.9328,0,0.0672,0,0,30
6902,0,0,0,0.8592,0.128,0.0128,0,0,30
6903,0,0,0,1,0,0,0,0,30
6904,0,0,0,0.9824,0,0.0176,0,0,30
6905,0,0,0.096,0.216,0.0128,0.6752,0,0,30
6906,0,0,0.4304,0,0.0448,0.5024,0.0224,0,30
6907,0,0,0.5088,0,0.1888,0.2592,0.0432,0,30
6908,0.089216847,0,0.072307692,0.184629307,0.132307692,0.455384615,0.066153846,0.509538462,26.67692308
6909,0.430485171,0,0,0.302314829,0.2176,0.0496,0,2.27424,15.168
6910,0.188771681,0,0,0.457628319,0.1536,0.2,0,0.97152,23.664
6911,0.274141602,0,0,0.164258398,0.3616,0.2,0,1.78112,18.384
6912,0.093737374,0,0,0.138262626,0.4864,0.2816,0,0.8832,24.24
6913,0.239492386,0,0,0.278969152,0.175384616,0.306153846,0,1.288,21.6
6914,0.126153333,0,0,0.077046667,0.3616,0.392,0.0432,1.09664,22.848
6915,0.123427907,0,0,0.066972093,0.72,0.088,0.0016,1.64128,19.296
6916,0.162511211,0,0,0.077488789,0.2336,0.5184,0.008,1.11136,22.752
6917,0,0,0,0.306153846,0.006153846,0.687692308,0,0,30
6918,0,0,0,0,0.1568,0.8416,0.0016,0,30
6919,0,0,0.0032,0,0.3936,0.6032,0,0,30
6920,0,0,0.0016,0,0.1984,0.8,0,0,30
6921,0,0,0,0,0.0032,0.9968,0,0,30
6922,0,0,0,0,0.015384615,0.984615385,0,0,30
6923,0.034149343,0,0,0.724250657,0.1888,0.0528,0,0.384,28.848
6924,0.2282,0,0,0.511,0.2112,0.0496,0,2.608,22.176
6925,0.581903448,0,0,0.373296552,0.0384,0.0032,0.0032,5.936,12.192
6926,0.499533913,0,0,0.345266087,0.1504,0.0048,0,5.28448,13.68
6927,0.689808032,0,0,0.168653506,0.021538462,0.12,0,5.838153846,9.046153846
6928,0.347683019,0,0,0.210716981,0.0704,0.3712,0,3.5664,18.912
6929,0.242643993,0,0,0.520556007,0.2048,0.032,0,2.752,21.744
6930,0,0,0,0,0.2912,0.7088,0,0,30
6931,0,0,0,0.088,0.2848,0.6272,0,0,30
6932,0.017395964,0,0.027692308,0.030296343,0.655384616,0.210769231,0.058461538,1.369230769,25.89230769
6933,0.776496257,0,0.0208,0.082703743,0.0768,0.0432,0,8.112,5.664
6934,0.384593814,0,0.0192,0.044206186,0.384,0.1328,0.0352,5.568,13.296
6935,0,0,0.0384,0,0.216,0.6736,0.072,0.224,29.328
6936,0.015876923,0,0.0016,0.032123077,0.32,0.608,0.0224,0.688,27.936
6937,0,0,0.030769231,0,0.827692307,0.08,0.061538462,1.492307692,25.52307692
6938,0.089010526,0,0.016,0.152589474,0.6112,0.12,0.0112,2.016,23.952
6939,0.120563283,0,0,0.506636717,0.2272,0.1456,0,1.424,25.728
6940,0.038378993,0,0,0.611221007,0.1632,0.1872,0,0.432,28.704
6941,0.88491853,0,0.015384615,0.005850701,0.092307692,0.001538462,0,9.307692308,2.076923077
6942,0.817683005,0,0.0192,0.031916995,0.0896,0.0416,0,8.608,4.176
6943,0.027865487,0,0,0.496934513,0.0352,0.44,0,0.288,29.136
6944,0,0,0.0112,0,0.088,0.9008,0,0,30
6945,0,0,0.008,0.072,0.0288,0.8912,0,0,30
6946,0,0,0.033846154,0,0.056923077,0.9,0.009230769,0,30
6947,0,0,0.0432,0,0.3072,0.6384,0.0112,0,30
6948,0,0,0.12,0,0.1216,0.752,0.0064,0,30
6949,0,0,0.1632,0,0.2048,0.632,0,0,30
6950,0,0,0.2256,0,0.4,0.3744,0,0,30
6951,0,0,0.043076923,0,0.238461538,0.718461538,0,0,30
6952,0,0,0,0,0,1,0,0,30
6953,0,0,0,0,0,1,0,0,30
6954,0,0,0,0,0,1,0,0,30
6955,0,0,0,0,0,1,0,0,30
6956,0,0,0,0,0,1,0,0,30
6957,0,0,0,0,0,1,0,0,30
6958,0,0,0,0,0,1,0,0,30
6959,0,0,0,0,0,1,0,0,30
6960,0,0,0,0,0,1,0,0,30
6961,0,0,0,0,0,1,0,0,30
6962,0,0,0,0,0,1,0,0,30
6963,0,0,0,0,0,1,0,0,30
6964,0,0,0,0,0,1,0,0,30
6965,0,0,0,0,0,1,0,0,30
6966,0,0,0,0,0,1,0,0,30
6967,0,0,0,0,0,1,0,0,30
6968,0,0,0,0,0,1,0,0,30
6969,0,0,0,0.46,0.323076924,0.203076923,0.013846154,0,30
6970,0,0,0.032307692,0.249230769,0.418461538,0.3,0,0,30
6971,0,0,0.51035503,0,0.440828402,0.048816568,0,0,30
6972,0,0,0.649230769,0,0.276923077,0.073846154,0,0,30
6973,0,0,0.427692308,0,0.113846154,0.458461538,0,0,30
6974,0,0,0.507692308,0,0.32,0.172307692,0,0,30
6975,0,0,0.12,0,0.352307692,0.527692308,0,0,30
6976,0,0,0.198224852,0,0.534023669,0.267751479,0,0,30
6977,0,0,0.798461538,0,0.132307692,0.069230769,0,0,30
6978,0,0,0.409230769,0,0.216923077,0.373846154,0,0,30
6979,0,0,0.336923077,0,0.169230769,0.493846154,0,0,30
6980,0,0,0.815088757,0,0.134615385,0.050295858,0,0,30
6981,0,0,0.367692308,0.021538461,0.107692308,0.503076923,0,0,30
6982,0,0,0,0.76,0.043076924,0.196923077,0,0,30
6983,0,0,0.163076923,0.373846154,0.326153846,0.136923077,0,0,30
6984,0,0,0.88,0,0.066153846,0.053846154,0,0,30
6985,0,0,0.316568047,0,0.315088758,0.365384615,0.00295858,0,30
6986,0.348470518,0,0,0.329991021,0.224615384,0.096923077,0,1.868307692,17.81538462
6987,0.59978731,0,0,0.015597306,0.104615384,0.272307692,0.007692308,2.993538462,10.47692308
6988,0.482592993,0,0,0.012791622,0.32,0.184615385,0,2.936923077,10.84615385
6989,0.312693727,0,0,0.447306273,0.147692308,0.092307692,0,1.578153846,19.70769231
6990,0.452441411,0,0,0.189570423,0.218934912,0.139053254,0,2.436094675,14.11242604
6991,0.307483702,0,0,0.234054759,0.36923077,0.089230769,0,1.896615385,17.63076923
6992,0.190950227,0,0,0.458280543,0.27076923,0.08,0,1.061538462,23.07692308
6993,0.221222494,0,0.133846154,0.298777507,0.218461538,0.127692308,0,1.231384615,21.96923077
6994,0.324993157,0,0.041538462,0.00116069,0.212307692,0.370769231,0.049230769,1.981538462,17.07692308
6995,0,0,0.076923077,0,0.047337278,0.834319527,0.041420118,0,30
6996,0.170083062,0,0.101538462,0.008378476,0.298461538,0.363076923,0.058461538,1.436615385,20.63076923
6997,0.17845043,0,0.12,0.056934185,0.381538462,0.247692308,0.015384615,1.486153846,20.30769231
6998,0.025818392,0,0.073846154,0.084950839,0.187692308,0.618461538,0.009230769,0.269230769,28.56923077
6999,0,0,0.00443787,0,0.110946745,0.884615385,0,0.133136095,29.60059172
7000,0.001861761,0,0.004615385,0.255061316,0.335384616,0.403076923,0,0.030769231,29.90769231
7001,0,0,0,0.553846154,0.227692308,0.215384615,0.003076923,0,30
7002,0,0,0,1,0,0,0,0,30
7003,0,0,0,1,0,0,0,0,30
7004,0,0,0,1,0,0,0,0,30
7005,0,0,0,1,0,0,0,0,30
7006,0,0,0.012307692,0.867692308,0,0.12,0,0,30
7007,0,0,0.206153846,0.038461539,0.052307692,0.7,0.003076923,0,30
7008,0,0,0.490769231,0,0.152307692,0.313846154,0.043076923,0,30
7009,0,0,0.526627219,0,0.107988165,0.319526627,0.045857988,0.068047337,29.55621302
7010,0.235550295,0,0.004615385,0.010603551,0.507692308,0.238461538,0.003076923,2.200923077,15.64615385
7011,0.303738525,0,0,0.340876859,0.206153846,0.146153846,0.003076923,1.620615385,19.43076923
7012,0.647435898,0,0,0.129487179,0.2,0.023076923,0,3.361538462,8.076923077
7013,0.596881497,0,0,0.164656965,0.184615384,0.053846154,0,3.078461538,9.923076923
7014,0.449534913,0,0,0.192476921,0.215976332,0.142011834,0,2.415680473,14.24556213
7015,0.156793398,0,0,0.15089891,0.187692308,0.504615385,0,0.941230769,23.86153846
7016,0.234557403,0,0,0.270057982,0.215384616,0.28,0,1.309230769,21.46153846
7017,0.367741758,0,0,0.443027473,0.101538462,0.087692308,0,1.797538462,18.27692308
7018,0.383539537,0,0,0.16675632,0.168639054,0.281065089,0,2.034615385,16.73076923
7019,0,0,0,0,0.006153846,0.98,0.013846154,0,30
7020,0,0,0.007692308,0,0.103076923,0.889230769,0,0,30
7021,0,0,0.012307692,0,0.221538461,0.766153846,0,0,30
7022,0,0,0,0.007692308,0,0.992307692,0,0,30
7023,0,0,0,0.047337278,0.00887574,0.943786982,0,0,30
7024,0.160811496,0,0,0.596111581,0.166153846,0.076923077,0,1.784615385,24.64615385
7025,0.576310415,0,0,0.189843431,0.206153846,0.027692308,0,6.538461538,10.38461538
7026,0.496199869,0,0,0.319184746,0.16923077,0.013846154,0.001538462,4.995076923,13.56923077
7027,0.487112147,0,0,0.346734007,0.16,0.001538462,0.004615385,5.064307692,13.98461538
7028,0.718871108,0,0,0.158347827,0.097633136,0.022189349,0.00295858,5.479881657,7.233727811
7029,0.384982689,0,0,0.298094234,0.206153846,0.092307692,0.018461538,4.372615385,16.70769231
7030,0.184914027,0,0,0.456624434,0.286153846,0.069230769,0.003076923,2.261538462,23.21538462
7031,0,0,0,0,0.292307693,0.706153846,0.001538462,0,30
7032,0,0,0,0.130769231,0.144615384,0.724615385,0,0,30
7033,0,0,0.00739645,0,0.718934911,0.125739645,0.147928994,0.428994083,28.71301775
7034,0.462054724,0,0.016923077,0.114868353,0.221538462,0.144615385,0.04,5.507692308,13.47692308
7035,0.805985916,0,0.003076923,0.032475623,0.07076923,0.086153846,0.001538462,8.4,4.8
7036,0.263522646,0,0.026153846,0.093400431,0.273846154,0.312307692,0.030769231,3.646153846,19.06153846
7037,0,0,0.027692308,0,0.586153846,0.289230769,0.096923077,0.169230769,29.49230769
7038,0.620824779,0,0.01183432,0.043376404,0.121301776,0.202662722,0,6.775147929,9.674556213
7039,0.648084524,0,0.02,0.036530861,0.187692308,0.107692308,0,7.369230769,7.892307692
7040,0.597655955,0,0.018461538,0.162344045,0.107692308,0.113846154,0,6.4,10.8
7041,0.087491638,0,0.006153846,0.583277592,0.073846154,0.249230769,0,0.923076923,27.23076923
7042,0.193047337,0,0.00443787,0.179733728,0.082840236,0.539940828,0,2.144970414,23.56508876
7043,0.045821436,0,0.004615385,0.471101641,0.076923076,0.401538462,0,0.492307692,28.52307692
7044,0.399116527,0,0,0.211652703,0.021538462,0.367692308,0,4.061538462,17.81538462
7045,0.317474041,0,0.010769231,0.154833651,0.172307692,0.344615385,0,3.753846154,18.73846154
7046,0.06490566,0,0,0.09509434,0.006153846,0.833846154,0,0.661538462,28.01538462
7047,0,0,0.031065089,0,0.028106509,0.940828402,0,0,30
7048,0,0,0.12,0,0.204615385,0.675384615,0,0,30
7049,0,0,0.16,0,0.373846154,0.466153846,0,0,30
7050,0,0,0.135384615,0,0.406153846,0.458461538,0,0,30
7051,0,0,0,0,0.095384615,0.904615385,0,0,30
7052,0,0,0,0,0,1,0,0,30
7053,0,0,0,0,0,1,0,0,30
7054,0,0,0,0,0,1,0,0,30
7055,0,0,0,0,0,1,0,0,30
7056,0,0,0,0,0,1,0,0,30
7057,0,0,0,0,0,1,0,0,30
7058,0,0,0,0,0,1,0,0,30
7059,0,0,0,0,0,1,0,0,30
7060,0,0,0,0,0,1,0,0,30
7061,0,0,0,0,0,1,0,0,30
7062,0,0,0,0,0,1,0,0,30
7063,0,0,0,0,0,1,0,0,30
7064,0,0,0,0,0,1,0,0,30
7065,0,0,0,0,0,1,0,0,30
7066,0,0,0,0,0,1,0,0,30
7067,0,0,0,0,0,1,0,0,30
7068,0,0,0,0,0,1,0,0,30
7069,0,0,0,0,0,1,0,0,30
7070,0,0,0,0.2192,0.512,0.2544,0.0144,0,30
7071,0,0,0.0272,0.1408,0.5696,0.2624,0,0,30
7072,0,0,0.584615385,0,0.326153846,0.089230769,0,0,30
7073,0,0,0.3936,0,0.488,0.1184,0,0,30
7074,0,0,0.232,0,0.2496,0.5184,0,0,30
7075,0,0,0.4224,0,0.2704,0.3072,0,0,30
7076,0,0,0.3056,0,0.5008,0.1936,0,0,30
7077,0,0,0.163076923,0,0.44,0.396923077,0,0,30
7078,0,0,0.4336,0,0.5152,0.0512,0,0,30
7079,0,0,0.872,0,0.0704,0.0576,0,0,30
7080,0,0,0.96,0,0.008,0.032,0,0,30
7081,0,0,0.952307692,0,0.044615385,0.003076923,0,0,30
7082,0,0,0.6336,0,0.1088,0.2576,0,0,30
7083,0,0,0,0.5648,0.0448,0.3904,0,0,30
7084,0,0,0,0.92,0.0096,0.0704,0,0,30
7085,0,0,0.496,0.16,0.2208,0.1232,0,0,30
7086,0,0,0.610769231,0,0.270769231,0.118461538,0,0,30
7087,0.109261017,0,0.1072,0.298738983,0.128,0.3568,0,0.58144,26.208
7088,0.521222707,0,0,0.075577293,0.272,0.12,0.0112,2.944,10.8
7089,0.293022517,0,0,0.377377483,0.1088,0.2208,0,1.45728,20.496
7090,0.463185276,0,0,0.242414724,0.1536,0.1408,0,2.36256,14.592
7091,0.16781672,0,0,0.518337126,0.187692308,0.126153846,0,0.877538462,24.27692308
7092,0.428674841,0,0,0.145725159,0.3648,0.0608,0,2.59808,13.056
7093,0.666041379,0,0,0.138758621,0.1536,0.0416,0,3.35616,8.112
7094,0.1804,0,0,0.41,0.3168,0.0896,0.0032,1.05248,23.136
7095,0.220008247,0,0.2288,0.175191753,0.1408,0.2064,0.0288,1.19232,22.224
7096,0,0,0.130769231,0.36,0.123076924,0.369230769,0.016923077,0,30
7097,0,0,0.1024,0.12,0.1792,0.5936,0.0048,0,30
7098,0,0,0.0608,0,0.1024,0.7696,0.0672,0,30
7099,0,0,0.0032,0,0.0064,0.9856,0.0048,0,30
7100,0.077272727,0,0,0.122727273,0.141538462,0.656923077,0.001538462,0.481230769,26.86153846
7101,0,0,0.0016,0,0.272,0.7264,0,0.06144,29.712
7102,0,0,0.0032,0.1264,0.3104,0.56,0,0,30
7103,0,0,0.0032,0.9648,0.0096,0.0224,0,0,30
7104,0,0,0,1,0,0,0,0,30
7105,0,0,0,1,0,0,0,0,30
7106,0,0,0,1,0,0,0,0,30
7107,0,0,0,1,0,0,0,0,30
7108,0,0,0.04,0.6528,0,0.3072,0,0,30
7109,0,0,0.288,0,0.0208,0.6896,0.0016,0,30
7110,0,0,0.713846154,0,0.032307692,0.249230769,0.004615385,0,30
7111,0.082133333,0,0.2624,0.041066667,0.1664,0.3952,0.0528,0.63296,25.872
7112,0.071880597,0,0.0096,0.208119403,0.512,0.1952,0.0032,0.63296,25.872
7113,0.573022664,0,0,0.118177336,0.2272,0.0816,0,3.06912,9.984
7114,0.302262857,0,0,0.062537143,0.3904,0.2448,0,2.22944,16.08
7115,0.423324033,0,0,0.090522121,0.16,0.324615385,0.001538462,2.250461538,15.32307692
7116,0.247844025,0,0,0.099355975,0.3232,0.3296,0,1.67072,19.104
7117,0.338970297,0,0,0.168229703,0.2784,0.2144,0,1.9872,17.04
7118,0.169007568,0,0,0.347792432,0.1504,0.3328,0,0.89056,24.192
7119,0,0,0,0,0.381538462,0.612307692,0.006153846,0.427076923,27.32307692
7120,0,0,0,0,0.0016,0.9744,0.024,0,30
7121,0,0,0.216,0,0.256,0.5152,0.0128,0,30
7122,0,0,0,0,0.592,0.408,0,0.14848,29.088
7123,0.378688525,0,0,0.293311475,0.2176,0.1088,0.0016,2.33504,16.8
7124,0.686548601,0,0,0.162682169,0.052307692,0.098461538,0,5.689538462,8.769230769
7125,0.165107285,0,0,0.775692715,0.0512,0.008,0,1.696,24.912
7126,0.353747189,0,0,0.537452811,0.096,0.0128,0,3.728,18.816
7127,0.265786802,0,0,0.631813198,0.096,0.0064,0,1.77184,21.6
7128,0.107509881,0,0,0.572490119,0.2592,0.0608,0,1.03808,26.16
7129,0.152622673,0,0,0.667377327,0.178461538,0.001538462,0,1.692307692,24.92307692
7130,0.198112054,0,0,0.699487946,0.0896,0.0128,0,2.08,23.76
7131,0.044332075,0,0,0.667667925,0.272,0.016,0,0.528,28.416
7132,0,0,0,0,0.392,0.6032,0.0048,0.144,29.568
7133,0,0,0.0048,0.0176,0.3136,0.664,0,0,30
7134,0,0,0.106153846,0,0.575384615,0.270769231,0.047692308,0.123076923,29.63076923
7135,0.022767568,0,0.0992,0.164432432,0.336,0.352,0.0256,0.432,28.704
7136,0.072792417,0,0.0464,0.348007583,0.5088,0.0224,0.0016,1.168,26.496
7137,0.043011321,0,0.0064,0.401788679,0.4672,0.0816,0,0.656,28.032
7138,0.004196985,0,0.0112,0.413403015,0.4384,0.0752,0.0576,0.064,29.808
7139,0.778355438,0,0.030769231,0.040106101,0.058461538,0.092307692,0,8.061538462,5.815384615
7140,0.793346619,0,0.0064,0.033853381,0.144,0.0224,0,8.624,4.128
7141,0.896221453,0,0,0.012578547,0.032,0.0592,0,9.12,2.64
7142,0.04414417,0,0.0208,0.16065583,0.496,0.272,0.0064,0.976,27.072
7143,0.001440262,0,0.004615385,0.066252046,0.00923077,0.918461538,0,0.015384615,29.95384615
